"","week","posteam","receiver","position","games","targets","rec","yards","TD","air_yards","fumbles","fpts","team_targets","team_air_yards","target_share","air_yards_share","WOPR"
"214",2,"CAR","C.Manhertz","TE",1,1,1,8,0,7,0,0.8,40,293,0.025,0.0238907849829352,0.0542235494880546
"215",2,"CAR","C.Samuel","WR",1,2,2,13,0,9,0,1.3,40,293,0.05,0.0307167235494881,0.0965017064846417
"216",2,"CAR","D.Moore","WR",1,13,8,120,0,171,0,12,40,293,0.325,0.583617747440273,0.896032423208191
"217",2,"CAR","R.Anderson","WR",1,10,9,109,0,97,1,8.9,40,293,0.25,0.331058020477816,0.606740614334471
"218",2,"CHI","A.Miller","WR",1,3,0,0,0,38,0,0,28,242,0.107142857142857,0.15702479338843,0.270631641086187
"219",2,"CHI","A.Robinson","WR",1,9,3,33,0,87,0,3.3,28,242,0.321428571428571,0.359504132231405,0.733795749704841
"220",2,"CHI","C.Kmet","TE",1,1,1,12,0,12,0,1.2,28,242,0.0357142857142857,0.0495867768595041,0.0882821723730815
"221",2,"CHI","C.Patterson","WR",1,2,2,8,0,-5,0,0.8,28,242,0.0714285714285714,-0.0206611570247934,0.0926800472255018
"222",2,"CHI","D.Harris","TE",1,1,0,0,0,28,0,0,28,242,0.0357142857142857,0.115702479338843,0.134563164108619
"223",2,"CHI","D.Mooney","WR",1,3,3,36,1,33,0,9.6,28,242,0.107142857142857,0.136363636363636,0.256168831168831
"224",2,"CHI","J.Graham","TE",1,1,1,18,0,15,0,1.8,28,242,0.0357142857142857,0.0619834710743802,0.0969598583234947
"225",2,"CHI","J.Wims","WR",1,2,2,17,0,17,0,1.7,28,242,0.0714285714285714,0.0702479338842975,0.156316410861865
"226",2,"CIN","A.Green","WR",1,13,3,29,0,206,0,2.9,59,467,0.220338983050847,0.441113490364026,0.639287917831089
"227",2,"CIN","C.Uzomah","TE",1,6,4,42,1,48,0,10.2,59,467,0.101694915254237,0.102783725910064,0.224490981018401
"228",2,"CIN","D.Sample","TE",1,9,7,45,0,39,0,4.5,59,467,0.152542372881356,0.0835117773019272,0.287271803433383
"229",2,"CIN","J.Ross III","WR",1,2,0,0,0,22,0,0,59,467,0.0338983050847458,0.0471092077087794,0.0838239030232643
"230",2,"CIN","M.Thomas","WR",1,4,4,31,1,25,0,9.1,59,467,0.0677966101694915,0.0535331905781585,0.139168148658948
"231",2,"CIN","T.Boyd","WR",1,8,7,72,1,45,0,13.2,59,467,0.135593220338983,0.0963597430406852,0.270841650636954
"232",2,"CIN","T.Higgins","WR",1,6,3,35,0,69,0,3.5,59,467,0.101694915254237,0.147751605995717,0.255968497078358
"233",2,"CLE","A.Hooper","TE",1,4,2,22,0,15,0,2.2,21,204,0.19047619047619,0.0735294117647059,0.33718487394958
"234",2,"CLE","H.Bryant","TE",1,2,1,14,0,27,0,1.4,21,204,0.0952380952380952,0.132352941176471,0.235504201680672
"235",2,"CLE","J.Landry","WR",1,3,3,46,0,22,0,4.6,21,204,0.142857142857143,0.107843137254902,0.289775910364146
"236",2,"CLE","K.Hodge","WR",1,2,2,39,0,35,0,3.9,21,204,0.0952380952380952,0.17156862745098,0.262955182072829
"237",2,"CLE","O.Beckham","WR",1,6,4,74,1,87,0,13.4,21,204,0.285714285714286,0.426470588235294,0.727100840336134
"238",2,"DAL","A.Cooper","WR",1,9,6,100,0,120,0,10,47,377,0.191489361702128,0.318302387267904,0.510045713640725
"239",2,"DAL","B.Bell","TE",1,3,2,34,0,29,0,3.4,47,377,0.0638297872340425,0.0769230769230769,0.149590834697218
"240",2,"DAL","C.Lamb","WR",1,9,6,106,0,64,0,10.6,47,377,0.191489361702128,0.169761273209549,0.406066933799876
"241",2,"DAL","D.Schultz","TE",1,10,9,88,1,44,1,12.8,47,377,0.212765957446809,0.116710875331565,0.400846548902308
"242",2,"DAL","M.Gallup","WR",1,5,2,58,0,103,0,5.8,47,377,0.106382978723404,0.273209549071618,0.350821152435239
"243",2,"DAL","N.Brown","WR",1,2,2,28,0,22,0,2.8,47,377,0.0425531914893617,0.0583554376657825,0.10467859360009
"244",2,"DEN","C.Sutton","WR",1,6,3,66,0,106,0,6.6,38,512,0.157894736842105,0.20703125,0.381763980263158
"245",2,"DEN","D.Hamilton","WR",1,3,1,5,0,7,0,0.5,38,512,0.0789473684210526,0.013671875,0.127991365131579
"246",2,"DEN","J.Jeudy","WR",1,7,4,62,0,104,0,6.2,38,512,0.184210526315789,0.203125,0.418503289473684
"247",2,"DEN","K.Hamler","WR",1,7,3,48,0,116,0,4.8,38,512,0.184210526315789,0.2265625,0.434909539473684
"248",2,"DEN","N.Fant","TE",1,5,4,57,1,50,0,11.7,38,512,0.131578947368421,0.09765625,0.265727796052632
"249",2,"DEN","N.Vannett","TE",1,2,0,0,0,25,0,0,38,512,0.0526315789473684,0.048828125,0.113127055921053
"250",2,"DEN","T.Patrick","WR",1,5,2,24,0,88,0,2.4,38,512,0.131578947368421,0.171875,0.317680921052632
"251",2,"DET","D.Amendola","WR",1,7,2,21,1,79,0,8.1,30,250,0.233333333333333,0.316,0.5712
"252",2,"DET","J.Agnew","WR",1,1,1,0,0,-4,0,0,30,250,0.0333333333333333,-0.016,0.0388
"253",2,"DET","M.Hall","WR",1,2,1,24,1,27,0,8.4,30,250,0.0666666666666667,0.108,0.1756
"254",2,"DET","M.Jones","WR",1,6,4,23,1,40,0,8.3,30,250,0.2,0.16,0.412
"255",2,"DET","Q.Cephus","WR",1,3,3,54,0,22,0,5.4,30,250,0.1,0.088,0.2116
"256",2,"DET","T.Hockenson","TE",1,4,4,62,0,19,0,6.2,30,250,0.133333333333333,0.076,0.2532
"257",2,"GB","A.Lazard","WR",1,5,3,45,0,62,0,4.5,30,277,0.166666666666667,0.223826714801444,0.406678700361011
"258",2,"GB","D.Adams","WR",1,3,3,36,0,21,0,3.6,30,277,0.1,0.075812274368231,0.203068592057762
"259",2,"GB","J.Sternberger","TE",1,1,0,0,0,0,0,0,30,277,0.0333333333333333,0,0.05
"260",2,"GB","M.Lewis","TE",1,1,1,4,0,0,0,0.4,30,277,0.0333333333333333,0,0.05
"261",2,"GB","M.Valdes-Scantling","WR",1,7,3,64,0,85,0,6.4,30,277,0.233333333333333,0.306859205776173,0.564801444043321
"262",2,"GB","R.Tonyan","TE",1,3,2,25,1,48,0,8.5,30,277,0.1,0.173285198555957,0.27129963898917
"263",2,"HOU","B.Cooks","WR",1,8,5,95,0,124,0,9.5,34,272,0.235294117647059,0.455882352941176,0.672058823529412
"264",2,"HOU","D.Fells","TE",1,4,2,23,1,31,0,8.3,34,272,0.117647058823529,0.113970588235294,0.25625
"265",2,"HOU","J.Akins","TE",1,7,7,55,0,19,0,5.5,34,272,0.205882352941176,0.0698529411764706,0.357720588235294
"266",2,"HOU","K.Coutee","WR",1,2,2,11,1,1,1,5.1,34,272,0.0588235294117647,0.00367647058823529,0.0908088235294118
"267",2,"HOU","K.Stills","WR",1,3,2,16,0,22,0,1.6,34,272,0.0882352941176471,0.0808823529411765,0.188970588235294
"268",2,"HOU","R.Cobb","WR",1,6,5,59,0,36,0,5.9,34,272,0.176470588235294,0.132352941176471,0.357352941176471
"269",2,"IND","A.Dulin","WR",1,1,1,6,0,-4,0,0.6,25,219,0.04,-0.0182648401826484,0.0472146118721461
"270",2,"IND","M.Alie-Cox","TE",1,6,5,111,0,77,0,11.1,25,219,0.24,0.351598173515982,0.606118721461187
"271",2,"IND","M.Pittman","WR",1,6,4,37,0,46,0,3.7,25,219,0.24,0.210045662100457,0.50703196347032
"272",2,"IND","T.Hilton","WR",1,5,3,28,0,87,0,2.8,25,219,0.2,0.397260273972603,0.578082191780822
"273",2,"IND","Z.Pascal","WR",1,4,3,19,1,19,0,7.9,25,219,0.16,0.0867579908675799,0.300730593607306
"274",2,"JAX","C.Conley","WR",1,7,4,48,0,58,0,4.8,44,376,0.159090909090909,0.154255319148936,0.346615087040619
"275",2,"JAX","C.Johnson","WR",1,3,0,0,0,34,0,0,44,376,0.0681818181818182,0.0904255319148936,0.165570599613153
"276",2,"JAX","D.Chark Jr.","WR",1,4,4,84,0,71,0,8.4,44,376,0.0909090909090909,0.188829787234043,0.268544487427466
"277",2,"JAX","J.O'Shaughnessy","TE",1,4,4,40,0,35,0,4,44,376,0.0909090909090909,0.0930851063829787,0.201523210831721
"278",2,"JAX","K.Cole Sr.","WR",1,7,6,58,1,35,0,11.8,44,376,0.159090909090909,0.0930851063829787,0.303795938104449
"279",2,"JAX","L.Shenault Jr.","WR",1,4,3,35,0,44,0,3.5,44,376,0.0909090909090909,0.117021276595745,0.218278529980658
"280",2,"JAX","T.Eifert","TE",1,6,3,36,1,88,0,9.6,44,376,0.136363636363636,0.234042553191489,0.368375241779497
"281",2,"KC","D.Robinson","WR",1,4,3,28,0,32,0,2.8,45,323,0.0888888888888889,0.0990712074303406,0.202683178534572
"282",2,"KC","M.Hardman","WR",1,3,2,30,0,32,0,3,45,323,0.0666666666666667,0.0990712074303406,0.169349845201238
"283",2,"KC","S.Watkins","WR",1,3,1,11,0,21,0,1.1,45,323,0.0666666666666667,0.065015479876161,0.145510835913313
"284",2,"KC","T.Hill","WR",1,11,5,99,1,132,0,15.9,45,323,0.244444444444444,0.408668730650155,0.652734778121775
"285",2,"KC","T.Kelce","TE",1,14,9,90,1,107,0,15,45,323,0.311111111111111,0.331269349845201,0.698555211558308
"286",2,"LA","C.Kupp","WR",1,6,5,81,0,26,0,8.1,26,226,0.230769230769231,0.115044247787611,0.426684819605174
"287",2,"LA","J.Reynolds","WR",1,2,2,33,0,21,0,3.3,26,226,0.0769230769230769,0.0929203539823009,0.180428863172226
"288",2,"LA","R.Woods","WR",1,5,2,14,0,60,0,1.4,26,226,0.192307692307692,0.265486725663717,0.47430224642614
"289",2,"LA","T.Higbee","TE",1,5,5,54,3,44,0,23.4,26,226,0.192307692307692,0.194690265486726,0.424744724302246
"290",2,"LA","V.Jefferson","WR",1,5,4,45,0,46,0,4.5,26,226,0.192307692307692,0.20353982300885,0.430939414567733
"291",2,"LAC","H.Henry","TE",1,8,6,83,0,76,0,8.3,30,274,0.266666666666667,0.277372262773723,0.594160583941606
"292",2,"LAC","J.Guyton","WR",1,2,1,14,1,20,0,7.4,30,274,0.0666666666666667,0.072992700729927,0.151094890510949
"293",2,"LAC","K.Allen","WR",1,10,7,96,0,106,0,9.6,30,274,0.333333333333333,0.386861313868613,0.770802919708029
"294",2,"LAC","M.Williams","WR",1,4,2,14,0,64,0,1.4,30,274,0.133333333333333,0.233576642335766,0.363503649635036
"295",2,"LV","B.Edwards","WR",1,2,2,42,0,23,0,4.2,34,239,0.0588235294117647,0.096234309623431,0.155599310854049
"296",2,"LV","D.Waller","TE",1,16,12,105,1,105,0,16.5,34,239,0.470588235294118,0.439330543933054,1.01341373369431
"297",2,"LV","F.Moreau","TE",1,1,1,31,0,20,0,3.1,34,239,0.0294117647058824,0.0836820083682008,0.102695052916564
"298",2,"LV","H.Renfrow","WR",1,3,3,37,0,25,0,3.7,34,239,0.0882352941176471,0.104602510460251,0.205574698498646
"299",2,"LV","H.Ruggs","WR",1,3,1,4,0,52,0,0.4,34,239,0.0882352941176471,0.217573221757322,0.284654196406596
"300",2,"LV","J.Witten","TE",1,1,1,3,0,3,0,0.3,34,239,0.0294117647058824,0.0125523012552301,0.0529042579374846
"301",2,"LV","N.Agholor","WR",1,1,1,19,0,2,0,1.9,34,239,0.0294117647058824,0.00836820083682008,0.0499753876445976
"302",2,"LV","Z.Jones","WR",1,1,1,15,1,15,0,7.5,34,239,0.0294117647058824,0.0627615062761506,0.088050701452129
"303",2,"MIA","A.Shaheen","TE",1,2,1,4,0,6,0,0.4,46,315,0.0434782608695652,0.019047619047619,0.0785507246376812
"304",2,"MIA","D.Parker","WR",1,8,5,53,1,78,0,11.3,46,315,0.173913043478261,0.247619047619048,0.434202898550725
"305",2,"MIA","I.Ford","WR",1,9,7,76,0,65,0,7.6,46,315,0.195652173913043,0.206349206349206,0.43792270531401
"306",2,"MIA","J.Grant","WR",1,1,1,2,0,-4,0,0.2,46,315,0.0217391304347826,-0.0126984126984127,0.023719806763285
"307",2,"MIA","M.Gesicki","TE",1,11,8,130,1,120,0,19,46,315,0.239130434782609,0.380952380952381,0.62536231884058
"308",2,"MIA","P.Williams","WR",1,5,1,26,0,53,0,2.6,46,315,0.108695652173913,0.168253968253968,0.280821256038647
"309",2,"MIN","A.Thielen","WR",1,8,3,31,0,131,0,3.1,23,256,0.347826086956522,0.51171875,0.879942255434783
"310",2,"MIN","I.Smith","TE",1,4,1,3,0,22,0,0.3,23,256,0.173913043478261,0.0859375,0.321025815217391
"311",2,"MIN","J.Jefferson","WR",1,3,3,44,0,43,0,4.4,23,256,0.130434782608696,0.16796875,0.313230298913043
"312",2,"MIN","K.Rudolph","TE",1,1,0,0,0,25,0,0,23,256,0.0434782608695652,0.09765625,0.133576766304348
"313",2,"MIN","O.Johnson","WR",1,3,1,24,0,37,0,2.4,23,256,0.130434782608696,0.14453125,0.296824048913043
"314",2,"NE","D.Byrd","WR",1,9,6,72,0,93,0,7.2,43,345,0.209302325581395,0.269565217391304,0.502649140546006
"315",2,"NE","J.Edelman","WR",1,11,8,179,0,172,0,17.9,43,345,0.255813953488372,0.498550724637681,0.732706437478935
"316",2,"NE","J.Meyers","WR",1,1,1,7,0,7,0,0.7,43,345,0.0232558139534884,0.0202898550724638,0.0490866194809572
"317",2,"NE","N.Harry","WR",1,12,8,72,0,77,0,7.2,43,345,0.27906976744186,0.223188405797101,0.574836535220762
"318",2,"NE","R.Izzo","TE",1,2,2,19,0,13,0,1.9,43,345,0.0465116279069767,0.0376811594202899,0.096144253454668
"319",2,"NO","A.Trautman","TE",1,1,1,17,0,16,0,1.7,37,188,0.027027027027027,0.0851063829787234,0.100115008625647
"320",2,"NO","D.Harris","WR",1,5,3,23,0,16,0,2.3,37,188,0.135135135135135,0.0851063829787234,0.262277170787809
"321",2,"NO","E.Sanders","WR",1,3,1,18,0,22,0,1.8,37,188,0.0810810810810811,0.117021276595745,0.203536515238643
"322",2,"NO","J.Cook","TE",1,5,2,13,1,52,0,7.3,37,188,0.135135135135135,0.276595744680851,0.396319723979298
"323",2,"NO","J.Hill","TE",1,2,1,16,0,10,0,1.6,37,188,0.0540540540540541,0.0531914893617021,0.118315123634273
"324",2,"NO","T.Smith","WR",1,7,5,86,0,66,0,8.6,37,188,0.189189189189189,0.351063829787234,0.529528464634848
"325",2,"NYG","C.Board","WR",1,3,3,32,0,23,0,3.2,36,248,0.0833333333333333,0.092741935483871,0.18991935483871
"326",2,"NYG","D.Ratley","WR",1,2,0,0,0,17,0,0,36,248,0.0555555555555556,0.0685483870967742,0.131317204301075
"327",2,"NYG","D.Slayton","WR",1,6,3,33,0,71,0,3.3,36,248,0.166666666666667,0.286290322580645,0.450403225806452
"328",2,"NYG","E.Engram","TE",1,8,6,65,0,45,0,6.5,36,248,0.222222222222222,0.181451612903226,0.460349462365591
"329",2,"NYG","G.Tate","WR",1,5,5,47,0,39,0,4.7,36,248,0.138888888888889,0.157258064516129,0.318413978494624
"330",2,"NYG","K.Smith","TE",1,3,2,-1,0,7,0,-0.1,36,248,0.0833333333333333,0.0282258064516129,0.144758064516129
"331",2,"NYG","S.Shepard","WR",1,4,2,29,0,38,0,2.9,36,248,0.111111111111111,0.153225806451613,0.273924731182796
"332",2,"NYJ","B.Berrios","WR",1,8,6,59,1,46,0,11.9,32,140,0.25,0.328571428571429,0.605
"333",2,"NYJ","B.Perriman","WR",1,2,2,12,0,5,0,1.2,32,140,0.0625,0.0357142857142857,0.11875
"334",2,"NYJ","C.Herndon","TE",1,4,1,5,0,16,0,0.5,32,140,0.125,0.114285714285714,0.2675
"335",2,"NYJ","C.Hogan","WR",1,8,6,75,0,54,0,7.5,32,140,0.25,0.385714285714286,0.645
"336",2,"NYJ","J.Malone","WR",1,6,4,16,0,17,0,1.6,32,140,0.1875,0.121428571428571,0.36625
"337",2,"PHI","D.Goedert","TE",1,8,4,30,0,64,0,3,41,256,0.195121951219512,0.25,0.467682926829268
"338",2,"PHI","D.Jackson","WR",1,9,6,64,0,68,0,6.4,41,256,0.219512195121951,0.265625,0.515205792682927
"339",2,"PHI","G.Ward","WR",1,1,1,5,0,4,0,0.5,41,256,0.024390243902439,0.015625,0.0475228658536585
"340",2,"PHI","J.Arcega-Whiteside","WR",1,2,0,0,0,26,0,0,41,256,0.0487804878048781,0.1015625,0.144264481707317
"341",2,"PHI","J.Reagor","WR",1,4,4,41,0,15,0,4.1,41,256,0.0975609756097561,0.05859375,0.187357088414634
"342",2,"PHI","Z.Ertz","TE",1,7,5,42,0,58,0,4.2,41,256,0.170731707317073,0.2265625,0.41469131097561
"343",2,"PIT","C.Claypool","WR",1,3,3,88,1,41,0,14.8,41,233,0.0731707317073171,0.175965665236052,0.232932063226212
"344",2,"PIT","D.Johnson","WR",1,13,8,92,1,81,0,15.2,41,233,0.317073170731707,0.347639484978541,0.718957395582539
"345",2,"PIT","E.Ebron","TE",1,5,3,43,0,49,0,4.3,41,233,0.121951219512195,0.210300429184549,0.330137129697477
"346",2,"PIT","J.Smith-Schuster","WR",1,8,7,48,0,27,0,4.8,41,233,0.195121951219512,0.11587982832618,0.373798806657595
"347",2,"PIT","J.Washington","WR",1,5,3,22,0,26,0,2.2,41,233,0.121951219512195,0.111587982832618,0.261038417251125
"348",2,"PIT","V.McDonald","TE",1,2,1,3,0,10,0,0.3,41,233,0.0487804878048781,0.0429184549356223,0.103213650162253
"349",2,"SEA","D.Metcalf","WR",1,6,4,92,1,91,0,15.2,25,219,0.24,0.415525114155251,0.650867579908676
"350",2,"SEA","D.Moore","WR",1,3,3,48,1,38,0,10.8,25,219,0.12,0.17351598173516,0.301461187214612
"351",2,"SEA","F.Swain","WR",1,1,1,21,1,2,0,8.1,25,219,0.04,0.0091324200913242,0.0663926940639269
"352",2,"SEA","G.Olsen","TE",1,1,0,0,1,5,0,6,25,219,0.04,0.0228310502283105,0.0759817351598173
"353",2,"SEA","T.Lockett","WR",1,8,7,67,1,69,0,12.7,25,219,0.32,0.315068493150685,0.700547945205479
"354",2,"SEA","W.Dissly","TE",1,1,1,9,0,5,0,0.9,25,219,0.04,0.0228310502283105,0.0759817351598173
"355",2,"SF","B.Aiyuk","WR",1,3,2,21,0,-6,0,2.1,27,134,0.111111111111111,-0.0447761194029851,0.135323383084577
"356",2,"SF","J.Reed","TE",1,8,7,50,2,27,0,17,27,134,0.296296296296296,0.201492537313433,0.585489220563847
"357",2,"SF","K.Bourne","WR",1,5,4,67,0,75,0,6.7,27,134,0.185185185185185,0.559701492537313,0.669568822553897
"358",2,"SF","R.Dwelley","TE",1,1,1,5,0,2,0,0.5,27,134,0.037037037037037,0.0149253731343284,0.0660033167495854
"359",2,"SF","T.Taylor","WR",1,3,2,10,0,19,0,1,27,134,0.111111111111111,0.141791044776119,0.26592039800995
"360",2,"TB","C.Grayson","WR",1,1,0,0,0,27,0,0,35,244,0.0285714285714286,0.110655737704918,0.120316159250585
"361",2,"TB","J.Watson","WR",1,3,2,48,0,49,0,4.8,35,244,0.0857142857142857,0.200819672131148,0.269145199063232
"362",2,"TB","M.Evans","WR",1,10,7,104,1,86,0,16.4,35,244,0.285714285714286,0.352459016393443,0.675292740046838
"363",2,"TB","O.Howard","TE",1,3,1,11,0,23,0,1.1,35,244,0.0857142857142857,0.0942622950819672,0.194555035128806
"364",2,"TB","R.Gronkowski","TE",1,1,0,0,0,18,0,0,35,244,0.0285714285714286,0.0737704918032787,0.0944964871194379
"365",2,"TB","S.Miller","WR",1,3,2,11,0,32,0,1.1,35,244,0.0857142857142857,0.131147540983607,0.220374707259953
"366",2,"TEN","A.Firkser","TE",1,4,4,45,0,41,0,4.5,24,191,0.166666666666667,0.214659685863874,0.400261780104712
"367",2,"TEN","A.Humphries","WR",1,6,5,48,1,51,0,10.8,24,191,0.25,0.267015706806283,0.561910994764398
"368",2,"TEN","C.Batson","WR",1,2,2,26,0,24,0,2.6,24,191,0.0833333333333333,0.12565445026178,0.212958115183246
"369",2,"TEN","C.Davis","WR",1,5,3,36,1,42,0,9.6,24,191,0.208333333333333,0.219895287958115,0.466426701570681
"370",2,"TEN","J.Smith","TE",1,5,4,84,2,33,0,20.4,24,191,0.208333333333333,0.172774869109948,0.433442408376963
"371",2,"WAS","A.Gandy-Golden","WR",1,1,1,3,0,2,0,0.3,33,283,0.0303030303030303,0.00706713780918728,0.0504015419209766
"372",2,"WAS","D.Inman","WR",1,5,2,17,0,37,0,1.7,33,283,0.151515151515152,0.130742049469965,0.318792161901703
"373",2,"WAS","L.Thomas","TE",1,9,4,26,0,62,0,2.6,33,283,0.272727272727273,0.219081272084806,0.562447799550273
"374",2,"WAS","M.Baugh","TE",1,1,1,2,0,0,0,0.2,33,283,0.0303030303030303,0,0.0454545454545455
"375",2,"WAS","S.Sims","WR",1,5,3,53,0,63,0,5.3,33,283,0.151515151515152,0.222614840989399,0.383103115965307
"376",2,"WAS","T.McLaurin","WR",1,10,7,125,1,110,0,18.5,33,283,0.303030303030303,0.3886925795053,0.726630260199165
"377",3,"ARI","A.Isabella","WR",1,4,4,47,2,40,0,16.7,33,314,0.121212121212121,0.127388535031847,0.270990156340475
"378",3,"ARI","D.Arnold","TE",1,2,1,11,0,28,0,1.1,33,314,0.0606060606060606,0.089171974522293,0.153329473074696
"379",3,"ARI","D.Daniels","TE",1,2,2,24,0,4,0,2.4,33,314,0.0606060606060606,0.0127388535031847,0.0998262883613202
"380",3,"ARI","D.Hopkins","WR",1,12,10,137,0,103,0,13.7,33,314,0.363636363636364,0.328025477707006,0.77507237984945
"381",3,"ARI","K.Johnson","WR",1,7,2,24,0,112,0,2.4,33,314,0.212121212121212,0.356687898089172,0.567863346844239
"382",3,"ARI","L.Fitzgerald","WR",1,3,1,0,0,21,0,0,33,314,0.0909090909090909,0.0668789808917197,0.18317892298784
"383",3,"ATL","B.Powell","WR",1,4,3,27,0,33,0,2.7,38,423,0.105263157894737,0.0780141843971631,0.212504665920119
"384",3,"ATL","C.Ridley","WR",1,13,5,110,0,249,0,11,38,423,0.342105263157895,0.588652482269504,0.925214632325495
"385",3,"ATL","H.Hurst","TE",1,3,1,1,1,11,0,6.1,38,423,0.0789473684210526,0.0260047281323877,0.13662436232425
"386",3,"ATL","L.Stocker","TE",1,1,1,6,0,2,0,0.6,38,423,0.0263157894736842,0.00472813238770686,0.0427833768819211
"387",3,"ATL","O.Zaccheaus","WR",1,6,4,41,0,104,0,4.1,38,423,0.157894736842105,0.245862884160756,0.408946124175687
"388",3,"ATL","R.Gage","WR",1,3,2,26,0,24,0,2.6,38,423,0.0789473684210526,0.0567375886524823,0.158137364688317
"389",3,"BAL","D.Duvernay","WR",1,3,2,7,0,-2,0,0.7,27,252,0.111111111111111,-0.00793650793650794,0.161111111111111
"390",3,"BAL","M.Andrews","TE",1,8,3,22,0,107,0,2.2,27,252,0.296296296296296,0.424603174603175,0.741666666666667
"391",3,"BAL","M.Boykin","WR",1,2,1,8,0,39,0,0.8,27,252,0.0740740740740741,0.154761904761905,0.219444444444444
"392",3,"BAL","M.Brown","WR",1,6,2,13,0,85,0,1.3,27,252,0.222222222222222,0.337301587301587,0.569444444444444
"393",3,"BAL","N.Boyle","TE",1,1,1,5,1,5,0,6.5,27,252,0.037037037037037,0.0198412698412698,0.0694444444444444
"394",3,"BAL","W.Snead","WR",1,2,2,4,0,4,0,0.4,27,252,0.0740740740740741,0.0158730158730159,0.122222222222222
"395",3,"BUF","C.Beasley","WR",1,7,6,100,0,74,0,10,32,312,0.21875,0.237179487179487,0.494150641025641
"396",3,"BUF","G.Davis","WR",1,4,4,81,0,61,0,8.1,32,312,0.125,0.195512820512821,0.324358974358974
"397",3,"BUF","I.McKenzie","WR",1,2,1,6,0,-4,0,0.6,32,312,0.0625,-0.0128205128205128,0.084775641025641
"398",3,"BUF","J.Brown","WR",1,2,0,0,0,65,0,0,32,312,0.0625,0.208333333333333,0.239583333333333
"399",3,"BUF","L.Smith","TE",1,1,1,1,1,1,0,6.1,32,312,0.03125,0.00320512820512821,0.0491185897435897
"400",3,"BUF","S.Diggs","WR",1,6,4,49,1,42,0,10.9,32,312,0.1875,0.134615384615385,0.375480769230769
"401",3,"BUF","T.Kroft","TE",1,5,4,24,2,50,0,14.4,32,312,0.15625,0.16025641025641,0.346554487179487
"402",3,"CAR","C.Samuel","WR",1,4,4,45,0,15,0,4.5,27,136,0.148148148148148,0.110294117647059,0.299428104575163
"403",3,"CAR","D.Moore","WR",1,4,2,65,0,79,0,6.5,27,136,0.148148148148148,0.580882352941177,0.628839869281046
"404",3,"CAR","I.Thomas","TE",1,2,1,9,0,5,0,0.9,27,136,0.0740740740740741,0.0367647058823529,0.136846405228758
"405",3,"CAR","R.Anderson","WR",1,5,5,55,0,22,0,5.5,27,136,0.185185185185185,0.161764705882353,0.391013071895425
"406",3,"CAR","S.Roberts","WR",1,3,2,16,0,21,0,1.6,27,136,0.111111111111111,0.154411764705882,0.274754901960784
"407",3,"CHI","A.Miller","WR",1,5,2,41,1,103,0,10.1,49,525,0.102040816326531,0.196190476190476,0.290394557823129
"408",3,"CHI","A.Robinson","WR",1,13,10,123,1,106,0,18.3,49,525,0.26530612244898,0.201904761904762,0.539292517006803
"409",3,"CHI","D.Harris","TE",1,3,3,15,0,7,0,1.5,49,525,0.0612244897959184,0.0133333333333333,0.101170068027211
"410",3,"CHI","D.Mooney","WR",1,5,2,19,0,77,0,1.9,49,525,0.102040816326531,0.146666666666667,0.255727891156463
"411",3,"CHI","J.Graham","TE",1,10,6,60,2,63,0,18,49,525,0.204081632653061,0.12,0.390122448979592
"412",3,"CHI","J.Wims","WR",1,1,0,0,0,21,0,0,49,525,0.0204081632653061,0.04,0.0586122448979592
"413",3,"CHI","T.Ginn","WR",1,3,1,29,0,97,0,2.9,49,525,0.0612244897959184,0.184761904761905,0.221170068027211
"414",3,"CIN","A.Green","WR",1,6,5,36,0,45,0,3.6,42,378,0.142857142857143,0.119047619047619,0.297619047619048
"415",3,"CIN","A.Tate","WR",1,4,2,29,0,53,0,2.9,42,378,0.0952380952380952,0.14021164021164,0.241005291005291
"416",3,"CIN","C.Carter","TE",1,1,1,1,0,0,0,0.1,42,378,0.0238095238095238,0,0.0357142857142857
"417",3,"CIN","D.Sample","TE",1,1,1,1,0,-1,0,0.1,42,378,0.0238095238095238,-0.00264550264550265,0.0338624338624339
"418",3,"CIN","M.Thomas","WR",1,2,2,9,0,2,0,0.9,42,378,0.0476190476190476,0.00529100529100529,0.0751322751322751
"419",3,"CIN","T.Boyd","WR",1,13,10,125,0,137,0,12.5,42,378,0.30952380952381,0.362433862433862,0.717989417989418
"420",3,"CIN","T.Higgins","WR",1,9,5,40,2,150,0,16,42,378,0.214285714285714,0.396825396825397,0.599206349206349
"421",3,"CLE","A.Hooper","TE",1,4,3,25,0,6,0,2.5,22,189,0.181818181818182,0.0317460317460317,0.294949494949495
"422",3,"CLE","H.Bryant","TE",1,2,1,3,1,8,0,6.3,22,189,0.0909090909090909,0.0423280423280423,0.165993265993266
"423",3,"CLE","J.Landry","WR",1,4,4,36,0,23,0,3.6,22,189,0.181818181818182,0.121693121693122,0.357912457912458
"424",3,"CLE","K.Hodge","WR",1,1,0,0,0,37,0,0,22,189,0.0454545454545455,0.195767195767196,0.205218855218855
"425",3,"CLE","O.Beckham","WR",1,6,4,59,0,96,0,5.9,22,189,0.272727272727273,0.507936507936508,0.764646464646465
"426",3,"DAL","A.Cooper","WR",1,12,9,86,0,117,0,8.6,56,428,0.214285714285714,0.273364485981308,0.512783711615487
